1,6,347
2,7,367
3,8,347
1,6,317
1,6,412
1,6,376
1,6,309
1,6,509
0,5,402
2,8,311
1,6,350
1,6,314
0,6,412
1,6,347
2,7,569
1,6,376
2,8,327
1,6,376
1,6,376
0,6,402
2,7,406
2,7,311
1,6,370
2,7,317
1,6,370
1,6,360
0,5,370
2,8,347
1,7,327
3,8,347
1,6,311
2,7,406
0,6,327
1,6,402
0,6,509
2,7,327
1,6,376
0,6,406
1,5,440
2,6,402
0,6,367
1,6,360
1,6,327
0,6,370
2,7,406
1,6,370
0,5,347
1,7,371
2,7,337
1,7,327
0,6,371
3,8,314
0,6,376
2,7,370
1,6,360
1,6,376
1,6,406
1,6,311
1,6,347
2,6,360
2,7,406
1,6,347
2,7,412
0,6,406
0,6,399
1,6,367
1,6,376
1,6,347
1,6,311
0,6,347
2,7,406
2,8,309
1,6,311
1,6,449
0,6,311
1,6,370
0,6,309
1,6,347
2,7,327
1,6,311
1,6,311
0,6,376
1,6,406
2,7,350
0,6,370
1,6,412
1,6,376
2,7,402
1,6,309
1,6,360
2,8,471
1,6,347
1,6,350
1,6,327
0,5,575
1,6,360
2,8,376
1,6,311
2,7,367
1,6,371
1,6,360
1,6,309
1,6,311
1,6,350
1,6,311
1,6,376
0,6,406
1,6,350
1,6,327
2,6,471
2,7,350
1,6,311
2,7,327
2,7,317
2,7,350
0,6,406
3,8,347
1,6,311
0,6,337
2,7,337
1,6,337
0,5,370
0,5,471
2,7,311
2,7,311
3,8,337
1,6,317
1,6,309
2,7,314
1,6,311
0,6,440
2,7,314
2,7,311
2,6,317
0,7,367
2,7,406
1,6,311
2,7,327
1,6,1195
2,7,311
1,6,412
1,6,1195
1,6,327
0,5,402
2,6,1195
1,7,376
1,6,350
0,6,367
1,6,309
1,6,575
0,5,350
1,6,347
1,6,406
0,6,311
1,6,347
0,6,406
0,6,402
2,7,367
2,7,311
1,6,311
1,6,370
1,5,327
0,5,371
1,6,360
1,6,311
0,6,360
1,6,309
2,7,1168
0,5,399
1,6,327
1,6,367
1,6,327
1,5,309
1,6,376
1,7,406
1,6,311
2,7,376
0,6,311
0,6,347
2,7,309
2,7,370
2,7,311
1,6,309
2,7,317
3,8,327
1,6,327
1,6,371
0,6,337
0,6,406
1,6,370
0,5,360
0,6,327
2,7,376
1,6,327
3,8,360
1,7,311
1,6,360
0,6,367
1,6,327
1,6,406
0,6,371
2,8,367
2,7,311
0,5,347
1,5,311
0,5,402
0,6,406
2,7,337
1,6,370
2,7,317
2,6,317
2,7,367
1,6,367
1,6,376
1,6,376
2,7,399
1,7,311
1,6,412
1,6,311
1,6,327
1,6,360
1,5,350
0,5,327
0,5,360
2,7,327
0,5,311
1,6,360
1,6,376
1,6,311
2,7,311
1,6,371
0,5,311
0,6,367
1,6,399
2,7,370
2,7,311
2,7,350
1,6,370
2,7,376
1,6,337
1,7,347
