6,9,15554
6,9,9580
5,8,9845
6,9,16007
7,10,2497
6,9,19320
6,9,7521
7,10,285
6,9,47085
6,9,40206
7,10,6953
5,8,17598
5,8,21181
5,8,2485
6,9,8848
6,9,24556
6,9,6508
5,8,14361
6,9,21060
6,9,33677
7,10,47885
6,9,13170
9,12,17076
6,9,20518
6,9,8242
7,10,17292
6,9,7521
7,10,6450
5,8,24522
5,8,17026
5,8,9422
5,8,27635
5,8,3112
5,8,21613
5,8,46072
5,8,4676
6,9,2613
5,8,13526
5,8,2647
6,9,5581
5,8,1492
7,10,22537
5,8,21822
5,8,5046
6,9,9874
6,9,9669
6,9,11783
6,9,22647
8,11,629
8,11,479
6,9,16029
6,9,4676
