4,10,8602
4,10,3284
2,9,15336
7,13,4486
7,13,4486
1,8,4881
4,10,3284
4,11,13316
3,10,10710
2,9,5828
2,9,4486
2,8,3794
1,7,33605
4,10,3794
6,12,3794
5,11,35794
1,7,8602
3,9,13316
2,8,4486
3,9,14679
1,8,3794
4,10,43676
4,10,7648
1,7,32982
2,8,3340
4,11,7517
1,7,4486
2,8,8031
2,8,8031
2,9,3284
3,9,4486
1,8,2869
0,6,13316
1,7,3794
4,11,10836
2,8,27026
2,8,3794
3,9,2692
2,8,19398
4,10,10315
6,13,3794
2,8,4486
5,11,15664
2,8,15238
2,8,3794
4,10,10710
4,11,15238
2,9,4505
3,9,18286
2,8,3340
3,9,8031
4,10,15238
4,10,5828
6,12,10710
1,7,4505
4,11,7595
2,10,4505
4,11,15238
2,8,31592
5,11,3794
4,11,2869
1,8,4486
2,8,4881
3,9,23356
5,11,3340
4,10,7517
1,7,4486
2,8,4068
3,9,3284
2,8,14679
5,11,8602
2,8,3340
2,9,19562
1,8,2869
3,9,13316
4,10,3340
3,9,16256
4,9,4881
2,9,4881
3,9,3284
1,7,4505
2,8,3794
2,8,4486
2,8,23918
3,9,30872
2,8,10315
3,10,2869
8,14,4392
1,7,38496
5,11,7517
2,8,12873
6,12,3340
1,8,4505
2,9,7137
4,10,4486
1,7,7137
3,9,4486
4,10,2869
3,9,32183
3,9,4486
2,8,4505
2,8,12671
2,8,8031
13,20,4486
2,8,17837
1,8,7595
1,7,7517
3,10,14679
2,9,8602
2,8,12873
4,11,7049
5,12,3284
3,10,3340
1,7,12671
2,9,10710
4,11,8031
4,10,21506
4,10,3340
2,8,12551
2,8,8602
2,9,3794
2,9,12671
4,10,27902
4,10,12671
4,10,3794
1,8,4505
6,12,19562
3,9,4068
2,9,3340
1,9,4505
2,9,7517
4,10,4486
2,8,3794
4,10,38507
2,8,3794
1,8,4486
1,7,16666
1,7,4881
6,12,12671
3,9,4486
1,7,8031
5,11,7049
2,8,4505
11,18,10710
6,13,3340
4,10,3340
2,8,29066
6,13,4881
8,14,4881
7,13,3794
2,9,4068
3,10,4881
3,9,12671
4,10,27026
1,7,12671
1,7,4068
2,10,4486
2,8,2869
3,9,15238
4,10,16256
8,16,4486
4,10,7517
4,10,10710
3,9,7648
3,10,16952
2,8,8602
1,8,7517
4,10,8031
10,16,4881
2,8,15238
6,13,3794
4,10,2869
2,8,3340
8,14,4068
3,10,17837
2,9,8031
9,15,4392
1,7,4881
2,8,27885
1,7,19610
3,9,4881
3,10,4505
5,11,2869
2,8,4486
3,10,7049
2,8,3284
2,9,3794
1,8,8031
4,11,30912
2,9,3340
3,10,10710
2,9,3794
8,14,8031
5,11,4881
5,11,10315
2,8,3794
4,10,8031
3,9,16256
2,8,3340
7,13,3794
2,8,3340
2,8,15238
2,8,2692
6,12,8031
3,9,15664
2,8,13465
4,10,3284
4,10,10710
4,10,4486
2,8,13465
5,11,3340
2,8,27229
6,12,3284
4,10,12671
2,8,16519
2,8,12551
2,8,31592
8,14,8031
4,10,27902
2,9,12873
3,9,16256
5,11,17456
4,10,17456
6,12,4881
6,13,10710
3,9,10315
2,8,3794
2,8,16490
6,12,12873
5,12,7648
2,8,16490
2,9,5828
4,10,3794
2,8,3794
4,10,2869
2,10,17837
3,9,4486
2,8,19398
2,9,13316
5,12,19101
3,9,16849
3,9,33368
1,8,15238
2,8,10315
2,8,4881
4,10,19398
2,8,4486
2,8,14679
7,13,4881
8,14,3284
3,9,3794
2,9,19398
11,17,37562
1,8,3284
2,8,12551
4,10,12873
7,13,8031
5,11,3340
2,8,7648
3,10,3284
2,8,15664
1,7,19101
4,10,3794
2,8,4881
5,11,12671
3,9,3340
8,15,15664
5,11,7137
2,8,3340
4,10,25768
3,9,4486
0,7,12492
5,11,4505
5,11,31295
2,8,4486
2,9,3340
6,12,4392
3,9,3794
1,8,13316
2,8,7517
2,9,4881
4,10,15238
8,14,4068
3,9,31864
3,10,12671
7,13,12873
6,12,4486
3,10,15664
3,10,3794
3,10,7517
6,12,12873
4,10,10836
1,7,3284
2,8,4392
2,9,10710
5,11,10710
2,8,14679
4,10,7595
2,8,4486
8,14,16519
3,9,8031
3,9,17837
2,8,8602
2,9,7595
2,8,4486
1,8,2869
5,11,7595
2,8,12671
2,8,3340
2,8,3908
2,9,3794
4,10,4505
3,9,10315
5,11,4486
3,9,33208
1,7,4881
1,8,4505
4,10,2869
2,8,3794
6,13,4881
2,9,2869
8,14,2869
1,7,7517
4,11,4068
2,8,46694
5,11,12873
4,10,4881
2,8,3794
2,9,3340
2,9,17837
6,13,7517
1,8,3340
2,9,4486
5,11,8031
4,11,19483
2,8,4486
3,10,4068
2,9,7137
1,7,3284
3,9,3340
2,8,37445
3,9,8602
3,9,4486
2,8,37270
2,9,30872
2,9,3340
6,12,15664
3,9,28975
4,10,3340
2,8,12671
6,12,2869
6,12,8031
2,8,2869
2,9,16849
2,8,2869
2,8,13465
2,8,45726
2,8,3794
4,11,3284
5,11,14679
9,15,12873
3,9,3340
2,8,4505
1,8,17837
3,9,2869
3,9,4881
2,9,8602
3,10,12671
2,8,3794
4,10,8602
1,8,4486
4,11,12671
2,8,13316
9,15,3340
3,9,2869
3,10,8031
3,9,3794
2,8,7595
3,10,3284
2,8,3340
1,8,3794
3,9,4505
4,11,33972
2,8,27229
6,12,3284
1,7,31864
4,10,6365
7,13,12873
3,9,14679
2,9,3794
2,8,4505
3,9,10315
5,11,23356
6,12,12873
2,8,13316
3,9,4068
1,8,7137
3,9,4392
3,10,12873
2,9,2869
5,12,10710
3,10,4505
2,8,4881
1,7,10710
3,9,4881
2,8,31592
9,15,10315
2,9,2869
4,10,7137
3,10,15336
3,10,10710
7,13,46694
2,8,3340
2,8,41782
2,8,4505
5,12,31864
3,9,8602
2,8,4881
5,11,4068
4,11,23356
4,10,12873
2,8,8031
1,8,3794
3,9,3794
3,9,17322
4,10,27026
3,9,3794
2,8,37562
3,9,4881
3,11,25768
5,11,3794
1,7,15664
6,12,3284
3,9,4505
2,8,7517
2,8,12873
2,8,4486
4,10,3340
8,14,15664
2,8,16256
3,10,17837
4,10,3794
2,8,12671
5,11,21291
5,12,8031
3,9,7049
2,9,7517
9,16,25768
2,9,3284
5,11,27229
3,10,8037
2,10,12551
2,9,16490
4,11,7648
1,7,2869
2,8,4505
1,8,3340
10,16,10710
6,12,3340
2,8,4881
3,10,4881
2,8,7137
4,10,8602
2,7,10315
3,9,3794
4,10,2869
1,7,3794
4,10,4881
3,9,3340
1,7,12671
1,7,4486
1,8,15238
2,9,33605
1,7,19562
5,12,4486
4,10,15664
1,7,17837
1,8,17456
2,9,4505
2,8,2869
2,8,3794
6,13,3794
2,8,3794
7,13,8031
5,11,3340
1,8,4505
3,8,12551
0,8,4486
4,10,3340
3,9,45726
3,9,17837
4,11,4068
3,9,3794
2,8,4881
3,10,3284
4,10,4068
1,7,8037
2,10,16519
2,8,4486
4,10,21291
6,12,19101
4,10,4486
6,12,8602
6,12,14679
2,8,12551
4,10,4505
3,9,15336
2,8,4486
3,9,10836
6,14,10710
1,8,8031
4,11,3284
6,13,2869
2,9,8031
3,9,30872
1,8,3340
6,12,10315
2,8,13465
2,8,19398
2,8,16666
2,9,15238
4,10,3794
5,12,4486
3,9,8031
3,9,3340
4,10,31057
3,9,4881
4,10,7595
4,10,21291
7,13,4068
2,8,15238
3,9,14679
5,11,3340
4,10,3794
2,8,3908
9,15,7517
1,7,3284
3,9,36498
2,8,23356
5,12,12873
1,7,17837
2,8,32825
2,8,17837
5,11,15238
2,9,7137
3,9,7648
2,8,4505
1,7,4505
4,10,27902
4,10,14679
2,8,3794
1,7,4881
1,8,3340
4,10,3794
3,10,17322
3,10,15336
1,8,4881
2,9,14679
6,12,12873
5,12,3908
9,16,19483
2,8,8031
2,8,8031
3,9,8031
4,11,8031
3,9,7049
3,10,2869
3,9,32825
4,10,7648
1,7,8602
2,8,35206
2,9,3284
0,7,8602
6,13,3340
4,10,3340
2,9,4486
1,7,35794
2,8,10710
1,7,3340
4,10,4486
4,11,27026
5,11,8031
2,8,2869
4,10,31295
2,8,8031
5,11,15238
2,9,2692
9,15,15664
1,7,4505
1,8,3794
2,9,4486
7,13,3794
5,11,4068
3,10,7049
3,9,7137
2,9,3340
4,10,3340
1,8,15336
