0,6,3837
2,7,26640
1,7,23240
1,6,29037
1,6,8449
1,6,8449
3,9,24799
2,7,7542
4,9,7542
1,7,7542
1,6,8449
6,11,7542
2,7,7542
3,8,16693
3,8,16693
3,9,16693
7,13,2185
14,19,2185
4,9,15397
3,8,14200
0,6,42345
2,8,14200
1,6,40897
2,7,3169
1,8,14200
3,8,14200
1,6,32719
1,6,5335
5,10,16685
3,9,11735
2,7,16685
1,6,3362
3,9,40742
1,7,14770
4,11,6250
1,6,7542
3,9,1526
1,6,23174
1,6,5335
1,6,1962
0,6,14200
3,8,978
4,9,15984
1,7,35903
1,7,35331
2,7,10350
1,7,14167
0,6,7859
0,5,5283
4,10,16685
1,7,27025
1,8,28442
5,11,11735
4,11,14200
1,7,5335
2,9,14200
1,6,8932
3,8,15397
3,9,38099
1,6,10674
1,6,3873
1,7,11899
0,6,2448
2,9,13937
1,6,22300
3,9,39304
2,7,22300
4,9,40897
2,7,15465
1,7,327
2,8,10674
1,6,27025
1,7,4432
5,10,20665
3,8,1526
2,7,27025
1,6,12568
1,6,22578
1,7,32719
1,8,14200
6,12,383
1,6,314
1,6,11899
1,8,34405
2,7,399
3,9,5187
6,12,6250
3,8,5184
3,8,39987
2,7,5335
2,8,15397
4,9,15397
1,6,5335
1,7,2332
1,7,399
2,7,2295
1,8,14200
4,9,20665
7,12,14200
4,9,26395
3,8,8049
1,7,43737
1,7,12091
3,8,20492
4,9,48202
3,8,27994
2,8,2365
1,6,16053
2,7,2365
5,10,3248
1,6,24799
1,6,44485
1,7,5053
2,8,49872
1,6,449
4,9,1024
6,11,337
0,6,371
6,11,33516
1,6,22578
3,8,35331
3,9,23240
3,9,11735
4,9,23240
2,7,15420
3,8,5335
3,10,7181
3,8,1703
0,5,27243
1,7,399
1,6,12091
1,7,21946
2,8,14919
5,10,20492
3,9,911
3,8,1215
1,7,26013
1,6,10674
4,10,15397
3,9,15397
3,8,15987
2,7,39987
2,9,2574
5,10,12528
2,7,26013
2,8,18341
1,6,5335
3,8,16753
3,8,5930
3,8,33673
2,7,309
2,7,7598
1,6,35331
8,14,1215
0,5,8449
0,6,27243
1,6,383
4,10,22300
3,9,10592
4,10,4230
3,9,20492
2,7,46750
2,9,35267
1,6,11320
4,9,10490
4,9,14685
1,7,15397
2,7,25737
1,7,15397
1,7,47880
4,11,10592
3,8,1148
8,13,9300
1,6,5844
4,10,3208
3,8,1052
1,6,31774
3,8,20492
1,7,18496
2,7,6550
5,12,1471
1,8,43737
4,9,14711
2,7,49627
2,8,28442
3,9,14862
1,6,399
1,7,8706
3,8,10674
4,9,5027
4,10,12372
2,7,360
5,11,5187
2,7,412
3,10,16156
4,9,5335
1,7,2275
3,8,43052
1,6,2275
1,7,412
2,7,22300
4,9,28537
3,9,4319
2,7,15397
4,9,7859
7,13,11735
1,7,5074
4,10,1004
1,6,40349
2,8,4709
3,9,14200
3,9,7152
3,10,5121
4,9,360
2,8,21168
3,9,12091
2,8,28523
1,6,12091
4,10,29423
1,7,24497
8,13,20492
1,6,5335
2,7,26395
1,8,3570
8,13,311
3,9,20492
5,11,24568
1,6,2449
1,6,5121
1,6,35903
3,8,15397
2,7,10642
3,8,48202
1,7,9777
0,6,23040
3,8,11899
3,9,29504
3,10,28876
3,8,14200
5,10,11735
0,5,4705
1,7,27243
4,9,29037
5,12,43766
3,10,18341
5,10,14393
1,6,6025
3,8,38201
4,9,10490
4,9,21457
2,7,22108
3,8,14919
6,11,1737
3,9,24799
1,7,371
3,8,14200
2,8,7122
2,7,19579
3,10,11735
7,12,13167
1,6,449
2,10,16053
2,8,14200
