6,13,8857
10,15,8857
2,10,35193
6,11,35193
3,11,3576
7,12,3576
3,10,3576
7,12,3576
2,10,6182
6,11,6182
4,11,6995
8,13,6995
2,9,37090
6,11,37090
3,10,3576
7,12,3576
2,9,28346
6,11,28346
3,10,6206
7,12,6206
3,12,31393
7,12,31393
2,9,18220
6,11,18220
1,9,8857
5,10,8857
2,10,3576
6,11,3576
3,10,39636
7,12,39636
6,13,20882
10,15,20882
4,11,22917
8,13,22917
3,10,11618
7,12,11618
1,8,8857
5,10,8857
1,8,46216
5,10,46216
1,9,47688
5,10,47688
3,10,3576
7,12,3576
3,11,9070
7,12,9070
1,8,22372
5,10,22372
2,9,12871
6,11,12871
1,9,3576
5,10,3576
1,8,11307
5,10,11307
2,9,3576
6,11,3576
1,9,30597
5,10,30597
4,11,11852
8,13,11852
1,8,28319
5,10,28319
10,17,32211
14,19,32211
2,10,11761
6,11,11761
2,9,21891
6,11,21891
9,16,6586
13,18,6586
2,9,7312
6,11,7312
2,9,28760
6,11,28760
2,9,20882
6,11,20882
1,10,6342
5,10,6342
3,10,28346
7,12,28346
2,9,19636
6,11,19636
6,15,29679
10,15,29679
4,11,46339
8,13,46339
2,9,20552
6,11,20552
2,9,11761
6,11,11761
2,11,10656
6,11,10656
1,9,8488
5,10,8488
2,8,36298
6,11,36298
1,8,3576
5,10,3576
4,11,9070
8,13,9070
2,9,39540
6,11,39540
3,10,23825
7,12,23825
2,11,3576
6,11,3576
2,9,3576
6,11,3576
0,7,22372
4,9,22372
4,11,3576
8,13,3576
3,10,26914
7,12,26914
7,14,18220
11,16,18220
9,16,24377
13,18,24377
1,8,29679
5,10,29679
5,12,6995
9,14,6995
1,8,22917
5,10,22917
2,9,46884
6,11,46884
2,9,4842
6,11,4842
5,12,30035
9,14,30035
3,10,9502
7,12,9502
7,14,10843
11,16,10843
1,8,8857
5,10,8857
5,13,6586
9,14,6586
1,8,4842
5,10,4842
3,11,8502
7,12,8502
1,9,3576
5,10,3576
2,9,4842
6,11,4842
2,9,39636
6,11,39636
4,12,3576
8,13,3576
2,10,3576
6,11,3576
1,10,19250
5,10,19250
6,13,11307
10,15,11307
4,11,10306
8,13,10306
3,10,18220
7,12,18220
3,10,23434
7,12,23434
1,8,4842
5,10,4842
3,10,11790
7,12,11790
5,12,4842
9,14,4842
2,9,7312
6,11,7312
1,8,29293
5,10,29293
2,10,3576
6,11,3576
3,11,37079
7,12,37079
2,9,8857
6,11,8857
6,13,3576
10,15,3576
2,9,3576
6,11,3576
4,11,4842
8,13,4842
2,10,3576
6,11,3576
3,10,15336
7,12,15336
1,8,6342
5,10,6342
4,11,36298
8,13,36298
1,8,22418
5,10,22418
1,8,8407
5,10,8407
2,10,39636
6,11,39636
5,13,6586
9,14,6586
2,9,19362
6,11,19362
3,11,8838
7,12,8838
5,13,18220
9,14,18220
3,11,4842
7,12,4842
3,10,37277
7,12,37277
1,9,6586
5,10,6586
4,12,22418
8,13,22418
1,8,9371
5,10,9371
3,11,14909
7,12,14909
2,9,22917
6,11,22917
1,10,12871
5,10,12871
3,10,10306
7,12,10306
9,16,10598
13,18,10598
2,9,41010
6,11,41010
4,11,8533
8,13,8533
1,9,14727
5,10,14727
1,9,49251
5,10,49251
7,15,11307
11,16,11307
2,11,27437
6,11,27437
4,11,29285
8,13,29285
2,9,39636
6,11,39636
6,13,35247
10,15,35247
3,10,6586
7,12,6586
7,14,23995
11,16,23995
2,9,9070
6,11,9070
3,11,16137
7,12,16137
6,13,9070
10,15,9070
1,9,3576
5,10,3576
4,11,7312
8,13,7312
3,10,25299
7,12,25299
0,7,3576
4,9,3576
2,9,8857
6,11,8857
3,10,33452
7,12,33452
1,8,6586
5,10,6586
12,19,47678
16,21,47678
1,8,9070
5,10,9070
2,9,6586
6,11,6586
3,10,6342
7,12,6342
2,9,21891
6,11,21891
3,10,3576
7,12,3576
2,9,14819
6,11,14819
1,8,2869
5,10,2869
1,8,14457
5,10,14457
3,10,32526
7,12,32526
1,8,9371
5,10,9371
3,10,21865
7,12,21865
3,10,21574
7,12,21574
2,10,10710
6,11,10710
3,10,6586
7,12,6586
7,14,6586
11,16,6586
1,9,8488
5,10,8488
2,9,21105
6,11,21105
7,14,9070
11,16,9070
6,13,8857
10,15,8857
2,9,29679
6,11,29679
4,11,29679
8,13,29679
3,10,22761
7,12,22761
5,13,4842
9,14,4842
3,10,44985
7,12,44985
2,9,14819
6,11,14819
9,17,21574
13,18,21574
2,9,9371
6,11,9371
3,10,9070
7,12,9070
4,11,21891
8,13,21891
1,8,4842
5,10,4842
2,10,23995
6,11,23995
4,11,3576
8,13,3576
2,9,9371
6,11,9371
2,9,30597
6,11,30597
2,10,31104
6,11,31104
