3,9,4141
8,13,10914
2,8,4141
6,11,6983
2,7,4141
6,11,3394
2,7,4141
4,9,4141
4,10,8312
3,8,3594
2,7,10914
5,10,10914
2,7,4141
4,10,3394
3,8,4141
3,8,4141
6,11,4141
3,9,4141
4,10,4141
2,8,4141
2,7,4141
2,8,4141
4,9,4141
4,10,4141
4,9,10914
3,8,4141
4,11,7897
2,7,4141
3,8,10914
5,11,3394
2,9,4141
2,8,4141
1,7,4141
3,8,4141
3,8,4141
3,8,4141
4,9,10914
3,8,4141
5,10,4141
3,8,4141
8,13,4141
2,8,4141
4,9,7897
8,14,3394
4,10,3394
6,11,3394
3,8,4141
6,11,4141
5,10,34344
3,8,10914
5,10,10914
3,8,4141
3,9,4141
4,10,10914
3,8,4141
2,9,4141
4,9,4141
3,8,32519
2,9,3394
4,9,4141
3,8,4141
4,9,4141
5,11,8312
2,7,4141
2,8,4141
3,8,3999
3,8,10914
1,7,4141
2,8,3394
2,7,4141
3,9,4141
2,9,4141
4,11,8200
2,7,3594
1,7,3594
4,10,4141
3,9,4141
5,10,4141
4,9,4141
2,8,4141
3,8,4141
5,10,4141
2,7,4141
6,11,4141
6,11,3394
4,10,7897
5,10,10914
1,6,3594
7,12,4141
5,10,8200
4,10,4141
3,10,3394
4,9,6983
2,7,4141
4,9,10914
4,11,3394
2,7,4141
2,8,4141
7,12,3394
1,7,4141
3,8,4141
2,7,4141
1,6,3594
2,7,3394
5,10,4141
2,8,4141
5,10,4141
3,8,4141
3,8,26838
2,7,4141
3,8,3394
3,8,3594
5,11,2679
1,6,4141
2,7,4141
4,10,4141
5,10,4141
2,7,4141
5,10,3394
3,9,4141
2,7,4141
3,9,4141
5,10,3394
2,7,15945
1,7,9133
3,9,4141
4,10,4141
2,7,4141
2,8,4141
4,9,4141
4,9,10914
1,7,4141
11,16,4141
5,10,4141
4,9,4141
4,9,4141
2,9,4141
2,8,4141
5,11,3394
3,9,3394
3,9,4141
2,8,14023
5,10,10914
4,9,4141
4,10,3394
3,9,4141
3,8,4141
3,10,3394
4,9,4141
5,10,3394
3,8,4141
4,10,4141
4,9,3394
3,8,10914
3,9,3394
3,8,4141
2,9,4141
6,11,10914
5,11,10914
6,11,4141
2,7,4141
2,8,4141
1,6,4141
1,6,3594
2,7,4141
3,9,3394
3,9,4141
3,9,3999
3,8,4141
4,9,4141
6,11,4141
2,7,3394
3,8,4141
2,7,4141
3,9,4141
11,16,4141
3,9,10914
6,11,4141
3,9,4141
5,11,4141
6,11,4141
2,8,4141
2,7,4141
3,8,4141
4,10,4141
8,13,3394
2,7,4141
4,9,8200
4,9,10914
4,10,4141
4,10,10914
5,11,4141
2,7,3594
2,7,4141
6,11,4141
3,8,4141
3,9,4141
3,8,3594
5,10,3394
3,8,4141
4,10,3394
2,7,4141
14,19,4141
5,11,10914
3,8,4141
5,11,4141
7,12,4141
2,8,4141
3,9,4141
5,10,3394
2,8,3594
5,10,4141
3,8,4141
5,10,4141
1,7,4141
3,8,15945
3,9,7897
2,7,10914
5,10,3394
3,8,8200
2,7,4141
3,8,4141
8,13,4141
5,10,3394
2,7,3594
5,10,4141
5,10,4141
3,8,4141
3,9,27304
2,9,4141
5,10,4141
2,7,7897
5,10,6983
2,7,4141
5,11,10914
3,9,34344
2,8,3394
2,9,4141
3,9,10914
6,12,10914
3,9,9133
3,9,4141
3,9,4960
2,8,3594
6,11,3394
1,6,4141
12,18,4141
3,8,4141
2,8,14023
4,9,4141
3,8,4141
3,9,3594
9,15,4141
3,9,10914
3,8,4141
4,9,4141
8,14,3394
7,13,4141
3,8,3394
4,9,4141
2,9,7897
5,10,4141
2,8,3594
4,9,4141
2,9,4141
1,7,4141
4,9,4141
7,12,4141
5,10,3394
4,9,4141
3,8,4141
3,10,4141
4,11,3394
2,7,4141
2,7,4141
4,9,3594
1,7,14023
2,8,4141
3,10,3394
2,8,4141
5,10,4141
1,8,7897
2,7,4141
2,9,4141
1,8,4141
4,9,10914
5,11,4141
5,10,3394
4,10,8200
2,9,3394
3,8,4141
1,7,4141
3,9,10914
1,7,3594
3,9,4141
3,8,4141
6,11,32519
3,8,4141
2,8,10914
2,7,4141
4,10,4141
4,9,4141
3,9,4141
8,13,32519
4,9,4141
2,7,4141
3,8,4141
2,8,4141
2,7,4141
3,8,3394
4,9,4141
3,8,4141
4,9,16505
3,8,4141
3,8,4141
1,7,4141
3,8,4141
3,8,10914
4,9,4141
2,7,3394
3,8,14023
4,9,4141
3,8,4141
2,7,4141
2,7,4141
3,9,4141
3,10,4141
1,7,3394
5,10,3394
3,8,4141
2,8,4141
1,6,4141
3,8,4141
4,10,4141
4,9,4141
4,9,4141
3,10,4141
3,8,10914
5,10,10914
3,8,4141
2,8,3594
4,9,4141
4,10,4141
7,13,8312
3,9,3394
4,9,7897
5,11,3394
10,15,4141
5,11,4141
4,9,3394
4,9,4141
7,12,10914
3,8,3594
2,8,4141
2,8,4141
3,9,4141
2,7,4141
1,7,4141
2,7,4141
1,6,3594
2,7,10914
4,9,3394
3,8,4141
2,8,4141
4,10,4141
7,12,10914
3,8,4141
3,9,4141
2,9,4141
3,8,4141
5,10,3394
3,9,4141
3,8,4141
2,7,4141
6,11,45262
5,12,3394
3,9,4141
4,9,4141
3,8,4141
3,9,4141
5,10,4141
4,10,4141
3,9,4141
2,9,4141
2,8,4141
7,12,8312
3,8,4141
3,8,4141
2,7,4141
3,8,4141
6,12,10914
2,8,4141
2,9,8200
5,10,3394
5,10,4141
3,8,4141
8,13,4141
6,11,3394
8,14,4141
2,7,4141
6,11,22945
2,8,10914
4,9,4141
3,10,3394
7,13,4141
2,7,4141
3,8,4141
4,10,4141
3,8,4141
1,6,4141
2,9,4141
2,9,4141
2,9,4141
2,8,4141
7,12,4141
6,11,4141
3,8,4141
1,7,4141
3,9,4141
4,10,3394
3,8,4141
3,8,4141
2,7,4141
3,8,4141
4,9,4141
10,15,4141
2,8,3394
2,7,10914
2,7,4141
5,10,4141
7,13,4141
2,7,4141
4,9,4141
3,9,4141
3,10,4141
3,9,4141
4,9,4141
3,8,4141
4,9,10914
4,9,4141
2,8,4141
3,9,3394
3,8,4141
4,9,4141
2,7,4141
3,9,4141
3,10,4141
4,9,4141
2,7,4141
5,10,4141
3,9,4141
2,8,4141
3,10,4141
2,7,4141
4,9,4141
3,8,4141
7,12,10914
3,9,4141
8,13,4141
5,11,4141
2,7,3594
3,9,3594
6,11,4141
4,9,4141
1,7,3594
6,11,3394
5,10,4141
3,10,3394
5,10,4141
1,7,4141
3,8,4141
5,10,4141
4,10,4141
3,8,4141
7,13,4141
5,10,4141
3,8,4141
2,7,4141
12,17,4141
2,8,3594
1,7,10914
3,9,4141
3,8,4141
4,9,3394
8,13,4141
1,8,3394
2,7,4141
6,11,4141
2,7,4141
1,6,3394
2,8,4141
2,7,3594
3,8,10914
3,9,4141
2,7,4141
3,8,4141
8,14,4141
1,6,4141
2,7,4141
1,7,4141
2,7,3594
6,11,4141
6,12,4141
